zip,year,hpi
044,2005,145.34
044,2006,153.69
044,2007,157.43
044,2008,155.86
044,2009,148.37
044,2010,144.43
044,2011,139.87
044,2012,136.56
044,2013,136
044,2014,139.51
044,2015,136.84
044,2016,141.16
044,2017,146.41
044,2018,150.14
044,2019,159.36
044,2020,167.31
044,2021,188.1
044,2022,223
045,1986,62.85
045,1987,70.89
045,1988,90.95
045,1989,90.75
045,1990,92.11
045,1991,84.45999999999999
045,1992,85.65000000000001
045,1993,85.81
045,1994,84.16
045,1995,83.16
045,1996,83.70999999999999
045,1997,89.03
045,1998,89.5
045,1999,93.78
045,2000,100
045,2001,110.62
045,2002,117.87
045,2003,126.09
045,2004,141.23
045,2005,157.78
045,2006,164.68
045,2007,168.19
045,2008,165.73
045,2009,156.37
045,2010,149.33
045,2011,147.52
045,2012,144.5
045,2013,144.08
045,2014,141.76
045,2015,144.63
045,2016,151.09
045,2017,155.71
045,2018,164.89
045,2019,174.19
045,2020,181.62
045,2021,208.06
045,2022,245.42
046,1988,71.06
046,1989,81.98
046,1990,86.56
046,1991,83.53
046,1992,86.63
046,1993,84.34999999999999
046,1994,81.68000000000001
046,1995,85.42
046,1996,84.55
046,1997,86.48
046,1998,85.36
046,1999,93.3
046,2000,100
046,2001,109.04
046,2002,116.89
046,2003,126.81
046,2004,140.81
046,2005,159.47
046,2006,168.15
046,2007,172.93
046,2008,177.03
046,2009,166.19
046,2010,159.56
046,2011,160.57
046,2012,154.92
046,2013,155.2
046,2014,154.13
046,2015,154.48
046,2016,160.71
046,2017,166.03
046,2018,166.59
046,2019,174.7
046,2020,182.77
046,2021,204.09
046,2022,245.38
047,1986,75.25
047,1987,74.2
047,1988,77.79000000000001
047,1989,80.29000000000001
047,1990,86.33
047,1991,82.87
047,1992,85.19
047,1993,86.42
047,1994,87.66
047,1995,85.19
047,1996,89.37
047,1997,95.19
047,1998,95.87
047,1999,94.45999999999999
047,2000,100
047,2001,104.49
047,2002,108.22
047,2003,108.81
047,2004,120.98
047,2005,137.09
047,2006,143.88
047,2007,152.23
047,2008,157.6
047,2009,154.09
047,2010,154.52
047,2011,153.69
047,2012,148.94
047,2013,146.15
047,2014,146.43
047,2015,150.03
047,2016,152.78
047,2017,152.41
047,2018,162.63
047,2019,161.8
047,2020,169.34
047,2021,188.27
047,2022,213.02
048,1985,48.76
048,1986,54.54
048,1987,61.85
048,1988,73.29000000000001
048,1989,74.31999999999999
048,1990,73.70999999999999
048,1991,72.78
048,1992,72.02
048,1993,72.56
048,1994,74.72
048,1995,79.70999999999999
048,1996,78.95
048,1997,84.09
048,1998,86.40000000000001
048,1999,91.18000000000001
048,2000,100
048,2001,107.75
048,2002,117.73
048,2003,125.08
048,2004,141.45
048,2005,158.34
048,2006,160.24
048,2007,162.46
048,2008,163.39
048,2009,155.5
048,2010,148.25
048,2011,147.02
048,2012,140.45
048,2013,142.09
048,2014,143.47
048,2015,143.77
048,2016,149.17
048,2017,156.45
048,2018,163.69
048,2019,169.81
048,2020,179.7
048,2021,204.2
048,2022,248.47
049,1985,66.94
049,1986,69.34999999999999
049,1987,78.65000000000001
049,1988,86.23999999999999
049,1989,94.11
049,1990,95.03
049,1991,96.01000000000001
049,1992,95.98
049,1993,97.3
049,1994,93.45
049,1995,93.7
049,1996,93.2
049,1997,93.53
049,1998,94.75
049,1999,96.36
049,2000,100
049,2001,104.48
049,2002,111.14
049,2003,117.91
049,2004,131.42
049,2005,145.53
049,2006,155.95
049,2007,162.24
049,2008,162.84
049,2009,154.47
049,2010,149.59
049,2011,145.18
049,2012,141.61
049,2013,140.71
049,2014,140.53
049,2015,143.22
049,2016,145.51
049,2017,147.31
049,2018,156.4
049,2019,166.76
049,2020,173.43
049,2021,199.4
049,2022,234.91
050,1986,60.19
050,1987,71
050,1988,77.11
050,1989,82.55
050,1990,85.56
050,1991,81.75
050,1992,82.3
050,1993,80.76000000000001
050,1994,78.18000000000001
050,1995,83.45
050,1996,85.59999999999999
050,1997,86.41
050,1998,88.58
050,1999,92.12
050,2000,100
050,2001,107.34
050,2002,113.68
050,2003,122.27
050,2004,136.34
050,2005,155.08
050,2006,163.47
050,2007,170.27
050,2008,167.33
050,2009,164.54
050,2010,160.84
050,2011,158.03
050,2012,154.5
050,2013,154.31
050,2014,152.04
050,2015,152.75
050,2016,156.38
050,2017,155.59
050,2018,164.25
050,2019,170.47
050,2020,176.08
050,2021,200.58
050,2022,229.3
051,1985,60.36
051,1986,65.79000000000001
051,1987,75.31
051,1988,95.47
051,1989,94.27
051,1990,96.45999999999999
051,1991,95.20999999999999
051,1992,97.09
051,1993,94.18000000000001
051,1994,91.5
051,1995,89.95999999999999
051,1996,92.23999999999999
051,1997,94.19
051,1998,93.97
051,1999,97.03
051,2000,100
051,2001,104.52
051,2002,112.31
051,2003,119.15
051,2004,133.2
051,2005,153.06
051,2006,168.05
051,2007,172.06
051,2008,167.77
051,2009,162.96
051,2010,158.75
051,2011,150.05
051,2012,146.73
051,2013,144.32
051,2014,145.55
051,2015,140.91
051,2016,141.97
051,2017,143.37
051,2018,144.2
051,2019,153.2
051,2020,159.96
051,2021,182.45
051,2022,207
052,1986,64.06
052,1987,74.40000000000001
052,1988,85.7
052,1989,94.89
052,1990,98.39
052,1991,98.52
052,1992,97.56999999999999
052,1993,96.81999999999999
052,1994,97.25
052,1995,99
052,1996,99.43000000000001
052,1997,100.23
052,1998,98.05
052,1999,97.18000000000001
052,2000,100
052,2001,106.48
052,2002,113.47
052,2003,119.62
052,2004,133.08
052,2005,150.91
052,2006,163.47
052,2007,167.77
052,2008,167.71
052,2009,163.23
052,2010,154.96
052,2011,150.51
052,2012,147.52
052,2013,147.62
052,2014,144.34
052,2015,145.48
052,2016,140.4
052,2017,144.27
052,2018,144.98
052,2019,151.83
052,2020,157.48
052,2021,178.98
052,2022,207.73
053,1986,69.83
053,1987,81.73
053,1988,92.06999999999999
053,1989,98.64
053,1990,96.45999999999999
053,1991,90.76000000000001
053,1992,93.8
053,1993,90.75
053,1994,91.86
053,1995,85.77
053,1996,87.89
053,1997,88.09999999999999
053,1998,89.89
053,1999,93.27
053,2000,100
053,2001,103.42
053,2002,108.39
053,2003,115.39
053,2004,132.07
053,2005,152.45
053,2006,159.32
053,2007,163.09
053,2008,163.33
053,2009,158.31
053,2010,152.95
053,2011,149.55
053,2012,148.63
053,2013,145.83
053,2014,141.46
053,2015,143.69
053,2016,141.82
053,2017,149.41
053,2018,153.54
053,2019,153.1
053,2020,161.02
053,2021,183.32
053,2022,208.43
054,1975,26.66
054,1976,27.08
054,1977,29.61
054,1978,35.45
054,1979,38.46
054,1980,41.63
054,1981,42.23
054,1982,44.71
054,1983,45.54
054,1984,49.48
054,1985,53.66
054,1986,58.36
054,1987,64.94
054,1988,75.09
054,1989,81.45999999999999
054,1990,81.8
054,1991,80.8
054,1992,80.97
054,1993,81.77
054,1994,82.55
054,1995,83.47
054,1996,84.23
054,1997,85.45
054,1998,87.08
054,1999,90.98999999999999
054,2000,100
054,2001,107.17
054,2002,114.18
054,2003,119.58
054,2004,134.9
054,2005,153.27
054,2006,164.89
054,2007,167.31
054,2008,167.33
054,2009,162.86
054,2010,161.97
054,2011,161.91
054,2012,162.37
054,2013,163.24
054,2014,166.45
054,2015,169.74
054,2016,173.19
054,2017,177.84
054,2018,184.87
054,2019,191.62
054,2020,197.87
054,2021,220.37
054,2022,253.84
056,1983,45.2
056,1984,53.56
056,1985,52.06
056,1986,57.91
056,1987,64.44
056,1988,78.47
056,1989,83.45
056,1990,86.84
056,1991,85.48999999999999
056,1992,85.52
056,1993,86.5
056,1994,86.59
056,1995,88.05
056,1996,87.48
056,1997,86.06
056,1998,90.31999999999999
056,1999,92.26000000000001
056,2000,100
056,2001,105.92
056,2002,111.89
056,2003,119.39
056,2004,135.49
056,2005,155.74
056,2006,167.37
056,2007,174.06
056,2008,174.47
056,2009,168.8
056,2010,166.08
056,2011,164.45
056,2012,162.54
056,2013,163.06
056,2014,161.21
056,2015,166.19
056,2016,168.77
056,2017,173.77
056,2018,181.39
056,2019,189.21
056,2020,195.89
056,2021,220.15
056,2022,261.08
057,1983,51.41
057,1984,57.05
057,1985,60.3
057,1986,66.2
057,1987,77.44
057,1988,87.86
057,1989,96.67
057,1990,97.58
057,1991,94.48
057,1992,92.51000000000001
057,1993,91.97
057,1994,89.72
057,1995,89.48
057,1996,90.67
057,1997,90.66
057,1998,92.69
057,1999,95.20999999999999
057,2000,100
057,2001,106.86
057,2002,113.15
057,2003,119.49
057,2004,133.93
057,2005,151.72
057,2006,166.22
057,2007,168.32
057,2008,168.32
057,2009,162.54
057,2010,156.54
057,2011,151.19
057,2012,150.49
057,2013,147.36
057,2014,144.97
057,2015,145.9
057,2016,147.01
057,2017,150.56
057,2018,155.12
057,2019,160.85
057,2020,165.76
057,2021,185.16
057,2022,217.12
058,1991,98.66
058,1992,98.88
058,1993,99.14
058,1994,92.91
058,1995,93.90000000000001
058,1996,98.8
058,1997,94.31999999999999
058,1998,95.91
058,1999,95.45999999999999
058,2000,100
058,2001,106.03
058,2002,108.99
058,2003,116.89
058,2004,129.67
058,2005,147.86
058,2006,165.57
058,2007,169.5
058,2008,170.03
058,2009,164.89
058,2010,159.67
058,2011,160.53
058,2012,156.77
058,2013,155.59
058,2014,152.24
058,2015,152.2
058,2016,152.55
058,2017,158.48
058,2018,159.21
058,2019,162.11
058,2020,168.5
058,2021,190.85
058,2022,229.37
059,2003,
059,2004,
059,2005,
059,2006,
059,2007,
059,2008,
059,2009,
059,2010,
059,2011,
059,2012,
059,2013,
059,2014,
059,2015,
059,2016,
059,2017,
059,2018,
059,2019,
059,2020,
059,2021,
059,2022,
060,1975,26.82
060,1976,28.69
060,1977,29.1
060,1978,34.32
060,1979,42.31
060,1980,46.07
060,1981,48.73
060,1982,49.53
060,1983,52.28
060,1984,57.33
060,1985,64.01000000000001
060,1986,73.72
060,1987,90.44
060,1988,106.57
060,1989,106.86
060,1990,101.67
060,1991,96.34999999999999
060,1992,93.67
060,1993,90.19
060,1994,87.95
060,1995,86.29000000000001
060,1996,86.31999999999999
060,1997,86.45
060,1998,89.66
060,1999,93.09999999999999
060,2000,100
060,2001,106.5
060,2002,114.44
060,2003,120.45
060,2004,132.01
060,2005,146.48
060,2006,154.6
060,2007,156.24
060,2008,152.15
060,2009,143.68
060,2010,139.72
060,2011,135.24
060,2012,131.72
060,2013,130.21
060,2014,129.81
060,2015,130.74
060,2016,131.36
060,2017,132.5
060,2018,133.95
060,2019,137.06
060,2020,141.06
060,2021,156.46
060,2022,177.54
061,1975,27.37
061,1976,29.35
061,1977,29.95
061,1978,35.66
061,1979,43.34
061,1980,47.78
061,1981,47.18
061,1982,51.32
061,1983,54.19
061,1984,60.14
061,1985,66.73
061,1986,76.93000000000001
061,1987,94.7
061,1988,111.29
061,1989,109.76
061,1990,104.53
061,1991,98.48999999999999
061,1992,94.94
061,1993,90.77
061,1994,86.69
061,1995,83.09
061,1996,82.14
061,1997,81.70999999999999
061,1998,86.61
061,1999,91.61
061,2000,100
061,2001,107.04
061,2002,115.86
061,2003,121.67
061,2004,134.35
061,2005,148.65
061,2006,156.46
061,2007,158.5
061,2008,154.26
061,2009,146.85
061,2010,143.5
061,2011,140.02
061,2012,136.23
061,2013,136.68
061,2014,136.78
061,2015,138.74
061,2016,137.51
061,2017,138.81
061,2018,139.92
061,2019,142.99
061,2020,146.98
061,2021,161.57
061,2022,183.11
062,1979,42.81
062,1980,38.29
062,1981,46.15
062,1982,47.44
062,1983,51.62
062,1984,52.57
062,1985,60.38
062,1986,68.58
062,1987,84.48999999999999
062,1988,103.12
062,1989,102.36
062,1990,99.31999999999999
062,1991,93.34
062,1992,91.45
062,1993,88.40000000000001
062,1994,86.23
062,1995,85.91
062,1996,87.72
062,1997,87.26000000000001
062,1998,90.70999999999999
062,1999,93.20999999999999
062,2000,100
062,2001,106.82
062,2002,115.31
062,2003,123.26
062,2004,139.06
062,2005,156.69
062,2006,166.33
062,2007,166.4
062,2008,162.27
062,2009,149.06
062,2010,144.21
062,2011,137.78
062,2012,133.45
062,2013,131.05
062,2014,130.81
062,2015,133.48
062,2016,133.58
062,2017,137.13
062,2018,142.48
062,2019,146.22
062,2020,151.67
062,2021,170.88
062,2022,191.53
063,1977,40.06
063,1978,37.78
063,1979,42.16
063,1980,37.88
063,1981,
063,1982,51.07
063,1983,50.87
063,1984,56.45
063,1985,61.79
063,1986,69.72
063,1987,81.31999999999999
063,1988,98.28
063,1989,98.91
063,1990,95.88
063,1991,89.11
063,1992,86.12
063,1993,84.09999999999999
063,1994,82.16
063,1995,82.98999999999999
063,1996,85.15000000000001
063,1997,86.8
063,1998,89.09
063,1999,92.56
063,2000,100
063,2001,107.66
063,2002,118.79
063,2003,128.13
063,2004,144.81
063,2005,165.5
063,2006,174.65
063,2007,174.34
063,2008,166.9
063,2009,155.09
063,2010,147.21
063,2011,141.27
063,2012,134.69
063,2013,131.15
063,2014,131.43
063,2015,133.01
063,2016,134.64
063,2017,140.16
063,2018,144.41
063,2019,147.31
063,2020,153.7
063,2021,173.91
063,2022,195.24
064,1975,23.53
064,1976,24.67
064,1977,26.35
064,1978,30.82
064,1979,36.57
064,1980,39.05
064,1981,41.8
064,1982,43.55
064,1983,46.58
064,1984,52.83
064,1985,60.88
064,1986,73.27
064,1987,89.91
064,1988,97.87
064,1989,96.36
064,1990,91.48999999999999
064,1991,86.58
064,1992,85.45999999999999
064,1993,83.5
064,1994,82.48999999999999
064,1995,82.23
064,1996,83.09999999999999
064,1997,84.08
064,1998,87.45
064,1999,91.76000000000001
064,2000,100
064,2001,107.79
064,2002,117.06
064,2003,124.55
064,2004,138.93
064,2005,155.48
064,2006,164.27
064,2007,164.29
064,2008,158.28
064,2009,148.1
064,2010,142.13
064,2011,137.03
064,2012,132.86
064,2013,132.32
064,2014,131.99
064,2015,133.04
064,2016,132.94
064,2017,134.87
064,2018,136.74
064,2019,139.68
064,2020,144.19
064,2021,161.31
064,2022,183.08
065,1975,29.62
065,1976,28.43
065,1977,29.54
065,1978,34.36
065,1979,40.36
065,1980,43.65
065,1981,50.46
065,1982,48.63
065,1983,52.15
065,1984,58.81
065,1985,65.04000000000001
065,1986,81.90000000000001
065,1987,102.35
065,1988,112.03
065,1989,108.22
065,1990,105.58
065,1991,99.06
065,1992,95.73999999999999
065,1993,90.98999999999999
065,1994,86.58
065,1995,83.3
065,1996,84.16
065,1997,83.65000000000001
065,1998,89.72
065,1999,92.47
065,2000,100
065,2001,109.92
065,2002,120.34
065,2003,130.61
065,2004,148.37
065,2005,168.95
065,2006,180.78
065,2007,180.43
065,2008,170.4
065,2009,156.26
065,2010,150.5
065,2011,143.3
065,2012,138.49
065,2013,138.36
065,2014,136.73
065,2015,139.71
065,2016,138.27
065,2017,139
065,2018,143.08
065,2019,149.21
065,2020,153.93
065,2021,175.5
065,2022,198.77
066,1975,24.71
066,1976,27.48
066,1977,27.52
066,1978,32.53
066,1979,38.5
066,1980,41
066,1981,46.87
066,1982,47.05
066,1983,47.67
066,1984,55.56
066,1985,65.62
066,1986,83.40000000000001
066,1987,97.38
066,1988,98.95999999999999
066,1989,94.64
066,1990,88.70999999999999
066,1991,82.7
066,1992,82.51000000000001
066,1993,80.02
066,1994,76.26000000000001
066,1995,75.3
066,1996,77.15000000000001
066,1997,78.31
066,1998,82.29000000000001
066,1999,87.68000000000001
066,2000,100
066,2001,108.35
066,2002,118.57
066,2003,126.94
066,2004,143.16
066,2005,163.45
066,2006,171.5
066,2007,169.8
066,2008,159.65
066,2009,142.72
066,2010,134.83
066,2011,129.64
066,2012,124.27
066,2013,122.72
066,2014,125.07
066,2015,127.14
066,2016,128.13
066,2017,131.67
066,2018,134.39
066,2019,137.97
066,2020,142.81
066,2021,162.29
066,2022,186.95
067,1975,25.42
067,1976,25.98
067,1977,27.88
067,1978,31.98
067,1979,37.94
067,1980,43.55
067,1981,46.16
067,1982,48.57
067,1983,48.25
067,1984,55.12
067,1985,62.41
067,1986,75.42
067,1987,96.03
067,1988,104.65
067,1989,104.42
067,1990,99.59999999999999
067,1991,93.98999999999999
067,1992,91.2
067,1993,88.90000000000001
067,1994,86.67
067,1995,86.53
067,1996,87.3
067,1997,87.40000000000001
067,1998,90.63
067,1999,93.88
067,2000,100
067,2001,108.09
067,2002,116.92
067,2003,124.18
067,2004,137.51
067,2005,155.01
067,2006,165.1
067,2007,165.74
067,2008,158.25
067,2009,144.52
067,2010,136.87
067,2011,130.91
067,2012,125.48
067,2013,123.22
067,2014,121.69
067,2015,123.93
067,2016,123.89
067,2017,125.94
067,2018,128.5
067,2019,131.91
067,2020,138.26
067,2021,158.22
067,2022,181.25
068,1975,20.37
068,1976,22.21
068,1977,23.12
068,1978,27.33
068,1979,31.18
068,1980,32.74
068,1981,36.41
068,1982,37.11
068,1983,39.34
068,1984,46.34
068,1985,55.53
068,1986,68.68000000000001
068,1987,79.25
068,1988,80.70999999999999
068,1989,79.90000000000001
068,1990,75.70999999999999
068,1991,73.06
068,1992,73.69
068,1993,73.47
068,1994,73.89
068,1995,75.66
068,1996,76.89
068,1997,79.3
068,1998,83.45999999999999
068,1999,89.03
068,2000,100
068,2001,109.16
068,2002,118.86
068,2003,125.88
068,2004,139.66
068,2005,159.26
068,2006,168.87
068,2007,166.38
068,2008,160.75
068,2009,147.17
068,2010,140.6
068,2011,136.58
068,2012,134.02
068,2013,134
068,2014,135.63
068,2015,138.78
068,2016,139.52
068,2017,139.26
068,2018,141.45
068,2019,142.63
068,2020,145.79
068,2021,161.23
068,2022,182.34
069,1975,18.62
069,1976,20.1
069,1977,22.73
069,1978,27.74
069,1979,30.62
069,1980,31.93
069,1981,34.04
069,1982,38.25
069,1983,40.14
069,1984,45.67
069,1985,54.77
069,1986,69.54000000000001
069,1987,79.38
069,1988,78.28
069,1989,76.83
069,1990,74.06
069,1991,70.53
069,1992,70.73
069,1993,70.53
069,1994,69.97
069,1995,71.69
069,1996,73.28
069,1997,75.34
069,1998,80.36
069,1999,86.55
069,2000,100
069,2001,110.22
069,2002,119.31
069,2003,126.52
069,2004,138.52
069,2005,159.4
069,2006,168.02
069,2007,167.63
069,2008,161.21
069,2009,147.01
069,2010,140.83
069,2011,135.27
069,2012,131.82
069,2013,133.08
069,2014,136.66
069,2015,138.43
069,2016,139.02
069,2017,139.28
069,2018,139
069,2019,142.82
069,2020,143.58
069,2021,156.55
069,2022,172.25
070,1975,21.27
070,1976,22.37
070,1977,23.58
070,1978,25.89
070,1979,30.17
070,1980,33.4
070,1981,36.13
070,1982,37.4
070,1983,40.13
070,1984,47.18
070,1985,54.99
070,1986,66.08
070,1987,77.92
070,1988,84.62
070,1989,83.67
070,1990,80.13
070,1991,76.61
070,1992,77.14
070,1993,77.97
070,1994,78.11
070,1995,77.75
070,1996,78.83
070,1997,80.37
070,1998,84.09999999999999
070,1999,88.90000000000001
070,2000,100
070,2001,109.85
070,2002,121.73
070,2003,130.91
070,2004,148.89
070,2005,172.92
070,2006,187.75
070,2007,188.32
070,2008,180.5
070,2009,165.45
070,2010,160.29
070,2011,154.71
070,2012,150.22
070,2013,151.27
070,2014,156.86
070,2015,162.1
070,2016,166.84
070,2017,172.37
070,2018,178.52
070,2019,184.5
070,2020,190.58
070,2021,208.08
070,2022,233.73
071,1978,24.54
071,1979,31.2
071,1980,34.15
071,1981,36.58
071,1982,38.1
071,1983,43.56
071,1984,46.99
071,1985,57.42
071,1986,70.20999999999999
071,1987,83.09999999999999
071,1988,91.20999999999999
071,1989,94.91
071,1990,89.86
071,1991,84.09999999999999
071,1992,85.36
071,1993,84.54000000000001
071,1994,85.54000000000001
071,1995,83.45
071,1996,83.48
071,1997,83.06999999999999
071,1998,88.3
071,1999,91.77
071,2000,100
071,2001,112.34
071,2002,127.07
071,2003,139.46
071,2004,159.18
071,2005,186.56
071,2006,206.68
